safe_anchor,domain_in_title,google_index,page_rank,status
0.0,1,0,4,1
0.0,1,1,0,0
0.0,1,0,2,1
75.0,0,0,6,1
0.0,1,1,6,0
50.0,0,1,2,0
66.66666667,1,0,3,1
100.0,1,1,0,0
0.0,1,1,4,1
22.58064516,0,0,6,1
15.38461538,1,0,4,1
0.0,1,0,1,0
25.0,1,1,5,0
100.0,1,1,2,0
87.80487805,1,0,8,1
40.0,0,0,5,1
100.0,1,1,0,0
80.0,1,0,4,1
53.33333333,1,0,6,1
92.75362319,1,0,5,1
11.11111111,1,1,2,0
24.32432432,1,1,4,1
0.0,1,1,1,0
0.0,1,0,5,1
0.0,1,1,2,0
50.0,1,0,5,1
53.33333333,1,0,6,1
85.71428571,1,0,0,1
0.0,1,0,1,0
44.44444444,1,1,0,0
0.0,1,1,1,0
0.0,1,1,3,0
44.44444444,1,1,2,0
0.0,1,1,0,0
0.0,1,1,0,0
14.28571429,1,1,5,0
100.0,1,1,0,1
100.0,1,1,0,0
33.33333333,0,0,5,1
78.76106195,1,0,5,1
0.0,1,1,8,1
0.0,1,1,2,0
37.5,0,1,2,0
0.0,0,1,6,0
4.347826087,1,1,2,0
91.11111111,1,1,4,0
100.0,1,1,0,0
20.0,1,1,4,1
86.95652174,1,0,5,1
100.0,0,0,10,1
0.0,1,1,2,0
0.0,1,1,2,1
23.07692308,0,0,7,1
86.04651163,1,1,0,0
0.0,1,1,0,0
37.5,0,1,0,0
0.0,1,1,0,0
58.33333333,1,0,3,1
23.52941176,1,0,6,1
60.0,1,0,2,1
50.0,1,1,1,0
12.90322581,1,0,5,1
44.44444444,0,0,5,1
0.0,1,0,4,1
81.08108108,0,0,5,1
72.77777778,1,0,5,1
40.0,1,1,0,0
57.14285714,0,0,5,1
0.0,1,1,0,0
33.33333333,1,0,3,1
26.66666667,1,0,2,1
0.0,1,1,1,0
0.0,1,1,1,0
60.0,1,0,1,1
2.02020202,0,0,6,1
0.0,1,1,2,0
17.39130435,1,0,5,1
0.0,1,0,4,1
71.875,0,1,7,1
0.0,1,0,2,1
100.0,1,0,2,1
0.0,1,0,7,1
0.0,1,0,2,1
0.0,1,1,0,0
100.0,1,1,1,0
4.347826087,1,1,2,0
20.0,1,0,3,1
0.0,1,0,4,0
0.0,1,1,0,0
100.0,1,1,0,0
37.5,1,0,2,1
72.35294118,0,0,7,1
0.0,0,1,4,0
50.0,0,0,8,1
0.0,1,1,0,0
91.66666667,0,0,8,1
0.0,0,0,5,1
0.0,1,1,0,0
0.0,0,0,4,1
0.0,1,0,2,1
0.0,0,1,5,1
75.0,1,0,2,0
60.0,1,1,2,0
0.0,1,1,0,0
0.0,1,1,0,0
0.0,0,0,10,0
42.85714286,1,0,0,0
100.0,1,1,1,0
0.0,1,1,3,0
100.0,1,0,2,1
73.33333333,1,0,5,1
100.0,1,1,2,0
50.0,1,0,3,1
15.38461538,1,0,2,1
38.18181818,1,0,5,1
0.0,1,1,1,0
0.0,1,1,5,0
75.0,1,0,3,1
0.0,1,0,4,0
93.93939394,0,0,6,1
0.0,1,1,0,0
12.5,1,0,3,1
60.0,1,0,6,1
0.0,1,0,5,1
81.08108108,0,0,2,1
0.0,1,0,4,1
76.0,1,0,5,1
0.0,1,1,0,0
14.28571429,1,1,5,0
100.0,1,1,0,0
0.0,1,0,4,1
27.37430168,1,0,8,1
100.0,0,0,5,1
0.0,1,0,3,1
14.28571429,1,1,5,0
63.63636364,0,0,7,1
14.28571429,1,1,5,0
100.0,1,1,0,0
39.02439024,1,0,7,1
66.66666667,1,0,4,1
0.0,1,0,6,0
100.0,1,0,5,1
84.32432432,1,1,0,0
0.0,1,1,10,0
11.11111111,0,0,5,1
100.0,1,1,0,0
33.33333333,0,0,3,1
0.0,1,1,0,0
0.0,1,1,5,1
0.0,1,1,3,0
37.5,1,0,6,1
7.692307692,1,0,5,1
55.26315789,1,0,4,1
71.42857143,1,0,9,0
25.0,1,1,5,0
72.22222222,0,0,6,1
60.0,0,1,5,1
0.0,1,1,3,0
100.0,1,0,0,0
16.66666667,1,1,0,0
100.0,0,0,2,1
0.0,1,1,3,0
11.11111111,1,0,10,0
100.0,1,0,3,1
0.0,1,0,10,0
0.0,1,0,1,1
21.42857143,1,0,7,1
100.0,1,1,0,0
0.0,1,1,0,0
53.33333333,1,0,6,1
0.0,1,1,1,0
50.0,1,0,5,1
75.86206897,1,0,3,1
0.0,1,0,4,1
0.0,1,0,0,0
0.0,1,1,0,0
0.0,0,0,4,1
0.0,1,1,2,0
14.28571429,1,1,5,0
0.0,1,1,2,0
50.0,1,0,4,1
56.92307692,1,1,5,0
0.0,1,1,2,0
14.28571429,0,1,4,1
0.0,1,1,3,0
100.0,1,0,2,0
17.85714286,1,1,3,0
66.66666667,1,0,5,1
50.0,1,1,3,1
0.0,1,1,2,0
0.0,1,1,8,0
88.88888889,1,0,8,1
0.0,1,1,2,0
0.0,1,1,2,0
0.0,1,0,3,1
0.0,1,0,1,1
0.0,1,0,0,0
8.196721311,1,0,4,1
68.60465116,1,1,4,1
0.0,1,1,3,0
20.0,0,0,3,1
0.0,1,1,5,0
0.0,0,0,2,0
66.66666667,1,1,0,0
25.0,1,1,5,0
0.0,1,1,2,1
0.0,1,0,5,1
21.42857143,1,1,4,0
14.28571429,1,1,5,0
60.0,1,0,5,1
100.0,1,1,0,0
0.0,1,1,1,0
95.18072289,1,0,2,1
40.0,0,0,3,1
0.0,1,1,0,0
100.0,1,1,3,0
0.0,1,0,2,1
79.41176471,1,0,5,1
90.90909091,0,0,5,1
8.333333333,0,0,9,1
0.0,1,1,0,0
0.0,1,0,5,0
0.0,1,1,2,0
71.42857143,0,0,3,1
0.0,1,1,5,0
0.0,1,0,5,1
0.0,0,0,1,1
8.823529412,1,0,4,1
14.28571429,1,1,5,0
95.23809524,1,0,3,1
0.0,1,1,2,0
25.0,1,1,5,0
0.0,1,1,0,0
0.0,1,1,2,0
100.0,1,1,0,0
0.0,1,1,3,0
100.0,0,0,2,1
12.0,0,0,5,1
0.0,0,0,3,0
86.66666667,1,0,5,1
100.0,1,1,0,0
71.42857143,1,0,0,0
0.0,0,0,10,1
87.5,0,0,7,1
0.0,0,1,10,0
25.0,1,1,5,0
100.0,1,0,4,1
0.0,1,1,0,0
0.0,1,1,3,0
100.0,1,1,0,0
4.0,1,0,7,1
0.0,0,1,6,0
0.0,1,0,3,1
44.44444444,1,1,2,0
25.0,0,0,3,1
0.0,1,1,3,0
100.0,1,1,1,0
0.0,1,1,1,0
0.0,1,1,6,0
11.11111111,1,1,5,1
29.62962963,1,1,0,0
100.0,1,1,0,0
0.0,1,1,0,0
100.0,1,1,0,0
0.0,1,1,2,0
25.0,1,0,4,1
16.48351648,1,0,5,1
0.0,1,1,0,0
100.0,1,1,0,0
98.7012987,0,0,4,1
0.0,0,0,3,1
100.0,0,0,9,1
11.76470588,0,0,4,1
12.5,1,0,6,1
71.42857143,1,1,3,0
0.0,1,1,3,0
0.0,1,1,0,0
25.0,1,1,5,0
0.0,0,1,6,0
4.166666667,1,1,3,0
0.0,1,1,1,0
0.0,1,0,5,1
45.45454545,0,0,4,1
100.0,1,1,1,0
100.0,1,1,0,0
0.0,1,1,2,0
8.333333333,1,1,1,0
0.0,1,1,2,1
57.99457995,1,1,5,1
0.0,1,1,2,0
100.0,1,1,0,0
100.0,1,1,0,0
0.0,1,0,4,1
33.33333333,1,0,3,1
0.0,1,1,4,0
0.0,1,1,1,0
92.85714286,0,0,9,1
80.0,0,0,4,1
37.03703704,1,0,4,1
0.0,1,1,1,0
0.0,1,1,2,0
80.0,1,1,0,1
100.0,1,0,3,1
14.28571429,1,1,5,0
0.0,1,1,0,0
9.302325581,1,1,0,0
18.18181818,0,0,5,1
16.66666667,1,0,2,1
100.0,1,1,0,0
100.0,1,1,7,0
20.0,0,0,6,1
89.53974895,1,1,4,1
100.0,1,1,3,1
0.0,1,0,2,1
20.0,1,0,6,1
73.58490566,1,0,1,1
100.0,1,1,4,1
100.0,1,0,1,1
64.58333333,1,0,3,1
100.0,1,1,0,0
0.0,0,1,6,0
25.0,1,1,0,0
100.0,1,1,3,0
0.0,1,0,0,0
33.33333333,0,0,5,1
77.77777778,0,0,2,1
3.448275862,1,1,2,0
0.0,1,1,0,0
19.16666667,1,0,8,1
90.90909091,1,0,5,1
31.42857143,0,0,6,1
39.28571429,1,1,0,0
47.22222222,0,0,4,1
100.0,1,1,0,0
0.0,1,1,2,0
0.0,1,1,0,0
60.0,1,0,1,1
88.0,1,1,0,0
100.0,1,1,0,0
0.0,1,1,6,0
0.0,1,1,0,0
85.0,0,0,3,1
33.96226415,0,0,5,1
72.72727273,1,0,3,1
33.33333333,1,1,1,0
0.0,1,1,3,0
0.0,1,1,0,0
0.0,1,1,8,1
100.0,1,0,7,1
53.33333333,1,0,6,1
14.28571429,1,1,5,0
0.0,1,0,6,0
0.0,1,1,3,0
100.0,1,1,0,0
61.53846154,1,0,3,1
0.0,1,1,0,0
92.30769231,1,1,0,0
100.0,1,0,0,1
20.0,1,0,8,1
33.33333333,1,1,5,0
0.0,0,0,5,1
100.0,1,1,2,0
82.0952381,1,0,5,1
14.28571429,1,1,5,0
0.0,1,1,10,0
18.18181818,1,0,5,1
86.66666667,1,0,5,1
100.0,1,0,3,1
0.0,1,0,4,0
83.33333333,0,1,7,1
42.85714286,1,1,5,1
33.33333333,0,0,0,0
0.0,1,0,3,0
0.0,1,1,3,0
0.0,1,1,3,0
0.0,1,0,4,1
14.28571429,1,1,5,0
0.0,1,1,0,0
41.17647059,1,0,5,1
57.14285714,1,0,5,1
11.11111111,1,1,0,0
0.0,0,1,6,0
28.57142857,1,0,2,1
0.0,1,0,2,1
0.0,1,0,3,1
100.0,1,1,0,0
60.0,1,1,0,0
0.0,0,1,2,0
25.0,1,0,3,1
62.5,1,0,5,1
100.0,1,1,0,0
0.0,0,1,2,0
33.33333333,1,1,5,1
100.0,0,0,3,1
14.28571429,1,1,5,0
0.0,1,1,1,0
0.0,0,1,5,1
80.0,1,0,10,1
0.0,0,1,4,1
100.0,0,1,5,0
0.0,1,1,1,0
0.0,1,1,0,0
0.0,1,1,0,0
0.0,1,1,3,0
51.51515152,1,1,5,1
0.0,1,0,4,1
60.0,0,0,5,1
0.0,0,1,2,0
0.0,0,1,10,0
78.94736842,0,0,4,1
0.0,1,1,0,0
100.0,1,1,0,0
23.07692308,1,0,3,1
11.76470588,1,0,6,1
50.0,1,1,0,0
85.71428571,1,1,0,0
0.0,0,1,8,0
100.0,1,0,6,1
16.66666667,1,0,7,1
0.0,0,1,10,0
8.695652174,0,0,5,1
0.0,1,1,2,0
0.0,1,1,3,0
20.0,1,1,1,0
100.0,1,1,0,0
25.0,1,1,5,0
0.0,1,0,5,0
66.66666667,1,1,0,0
100.0,1,1,5,0
86.66666667,1,0,4,1
20.0,1,1,2,0
42.55319149,1,0,8,1
0.0,1,0,3,1
0.0,1,1,0,0
0.0,1,0,0,0
6.666666667,1,1,2,0
100.0,1,1,5,0
50.0,1,0,5,1
0.0,1,1,0,0
25.0,1,0,6,1
15.0,0,0,6,1
0.0,1,1,3,0
74.50980392,1,0,5,1
87.09677419,1,0,2,1
0.0,1,1,4,0
0.0,1,1,0,0
0.0,1,1,3,0
100.0,0,0,5,1
0.0,1,0,2,0
0.0,0,1,0,0
100.0,1,1,0,0
0.0,1,1,4,0
0.0,1,1,0,0
72.22222222,0,0,6,1
25.0,1,1,5,0
26.86567164,1,0,5,1
23.07692308,1,0,5,1
100.0,1,1,3,1
35.29411765,1,0,3,1
9.090909091,1,1,0,0
92.10526316,1,0,2,1
0.0,1,1,0,0
0.0,1,0,2,0
0.0,1,0,6,1
11.53846154,1,1,5,1
60.0,0,0,5,1
100.0,1,1,0,0
0.0,1,0,3,1
40.0,1,1,4,1
100.0,1,1,0,0
0.0,1,0,5,1
100.0,1,1,0,0
31.81818182,0,0,6,1
23.80952381,0,0,6,1
100.0,1,1,2,0
81.48148148,1,0,5,1
30.76923077,1,1,0,0
0.0,1,0,5,1
0.0,1,1,4,1
0.0,1,1,0,0
100.0,0,0,10,1
93.93939394,1,0,4,1
54.6875,1,1,0,0
4.347826087,1,1,2,0
0.0,1,1,3,0
53.33333333,1,0,5,1
64.28571429,1,0,7,1
20.0,1,1,0,0
50.0,1,0,3,1
18.75,1,1,5,1
62.5,0,1,7,1
91.30434783,1,0,2,1
0.0,1,1,2,0
0.0,1,1,2,0
100.0,1,1,0,0
0.0,1,0,4,1
0.0,1,1,1,0
100.0,0,0,2,0
33.33333333,1,1,2,0
100.0,1,1,0,0
42.85714286,0,0,3,1
96.42857143,0,0,2,1
95.23809524,1,0,5,1
0.0,1,0,0,0
0.0,0,0,10,1
0.0,1,0,10,1
76.92307692,1,1,4,1
0.0,1,0,4,1
6.451612903,1,0,5,1
73.07692308,1,0,5,1
20.0,0,0,1,1
65.11627907,1,0,5,1
45.0,1,0,4,1
0.0,1,1,0,0
10.84337349,1,1,5,1
50.0,1,0,1,1
0.0,0,1,6,0
100.0,0,1,0,1
0.0,1,1,0,0
100.0,1,1,0,0
100.0,1,1,0,0
100.0,1,1,4,0
0.0,1,0,9,0
69.23076923,0,0,6,1
0.0,1,1,3,0
0.0,1,1,0,0
97.98488665,1,0,7,1
0.0,1,1,0,0
0.0,0,1,10,0
50.0,0,0,6,1
0.0,0,1,6,0
0.0,1,1,2,1
0.0,1,0,2,1
56.92307692,1,1,5,0
0.0,0,0,0,0
100.0,1,1,0,0
28.57142857,1,0,2,1
100.0,1,1,1,0
0.0,1,0,5,1
14.0625,1,0,5,1
90.90909091,1,0,5,1
0.0,1,0,0,1
73.07692308,0,0,7,1
12.5,0,0,3,1
100.0,1,0,2,1
0.0,1,0,4,1
95.0,0,1,5,1
0.0,1,1,1,0
100.0,1,1,0,0
100.0,1,0,2,0
100.0,1,1,0,0
50.0,0,0,4,1
0.0,0,1,10,0
0.0,1,1,2,0
84.44444444,1,0,5,1
0.0,1,0,7,1
100.0,0,0,1,1
70.0,1,0,6,1
100.0,1,1,0,0
0.0,1,1,0,0
45.45454545,0,0,4,1
100.0,1,1,0,0
20.0,1,0,3,1
80.0,1,0,4,1
0.0,1,1,5,0
3.370786517,0,1,1,0
0.0,1,1,0,0
100.0,1,0,5,1
2.380952381,1,0,3,1
25.0,1,1,5,0
60.37735849,1,0,3,1
12.5,1,0,2,1
0.0,1,0,4,1
100.0,1,0,5,0
15.0,1,0,4,1
0.0,1,1,5,1
0.0,1,0,7,1
0.0,1,1,1,1
94.68085106,1,0,6,1
51.72413793,1,0,6,1
0.0,1,1,0,0
77.77777778,1,1,3,1
0.0,0,1,0,0
0.0,0,0,4,1
14.28571429,1,1,5,0
0.0,1,0,2,1
0.0,0,0,4,1
54.54545455,0,1,7,1
100.0,1,1,0,0
66.66666667,0,0,2,0
100.0,1,1,1,1
76.92307692,0,0,5,1
4.166666667,1,1,0,0
100.0,1,0,1,1
55.17241379,1,0,6,1
100.0,1,1,2,0
0.0,1,1,3,0
25.0,1,1,5,0
60.0,0,0,1,1
50.0,1,1,0,1
0.0,1,1,2,0
46.15384615,1,1,0,0
0.0,1,0,5,1
100.0,0,0,6,1
20.0,1,0,6,1
83.33333333,0,0,4,1
100.0,1,1,0,0
0.0,1,1,0,0
0.0,1,0,2,1
100.0,0,0,1,1
0.0,1,1,0,0
70.37037037,0,0,7,1
19.13357401,1,1,0,0
100.0,1,0,0,0
0.0,1,1,3,0
100.0,1,1,0,0
28.57142857,1,0,6,1
0.0,1,1,1,0
0.0,1,1,0,0
0.0,1,1,0,0
0.0,1,1,0,0
100.0,1,1,0,0
82.60869565,1,1,2,0
0.0,1,0,5,1
0.0,1,0,0,0
0.0,1,0,2,1
100.0,1,1,0,0
94.33962264,1,1,5,1
77.04918033,0,1,6,1
77.77777778,0,0,2,1
0.0,1,1,3,0
50.0,1,0,2,1
0.0,1,1,3,0
50.0,1,0,5,1
0.0,1,0,5,1
0.0,1,1,2,0
29.24528302,1,1,2,0
0.0,1,0,1,0
100.0,1,1,0,0
0.0,1,0,4,1
66.66666667,0,0,8,1
0.0,1,1,5,0
25.0,1,1,5,0
100.0,1,1,0,0
100.0,0,0,1,1
0.0,1,1,2,0
0.0,1,1,3,0
0.0,1,0,3,1
0.0,1,0,3,1
67.74193548,0,0,7,1
0.0,1,1,0,0
0.0,1,0,3,0
0.0,1,1,0,0
33.33333333,1,0,3,1
0.0,1,0,5,1
33.33333333,0,0,5,1
14.28571429,1,1,5,0
83.33333333,1,0,2,1
0.0,0,0,4,1
0.0,0,1,2,0
37.5,0,1,0,0
96.61016949,0,0,2,1
15.90909091,1,0,5,1
100.0,1,1,0,0
11.11111111,0,0,4,1
20.0,1,1,1,0
0.0,1,1,0,0
0.0,1,0,4,1
0.0,1,1,0,0
0.0,1,1,6,0
0.0,1,0,3,1
7.692307692,1,0,5,1
0.0,1,0,3,1
25.0,1,1,5,0
31.25,0,1,6,1
83.33333333,1,0,5,1
40.0,1,0,3,1
0.0,1,1,0,0
0.0,1,1,3,0
100.0,1,0,3,0
100.0,1,1,0,0
50.0,1,0,3,1
0.0,1,1,4,0
37.5,1,1,5,1
0.0,1,1,0,0
0.0,1,1,3,0
0.0,1,1,0,0
0.0,1,1,1,0
100.0,1,0,3,1
100.0,1,0,1,0
0.0,1,1,7,0
0.0,1,1,3,0
66.66666667,1,0,4,1
33.33333333,0,1,3,1
0.0,0,1,10,0
0.0,1,1,3,0
33.33333333,1,1,4,1
0.0,1,1,0,0
15.38461538,1,0,4,1
0.0,1,1,0,0
71.42857143,1,0,3,1
0.0,1,0,5,1
33.33333333,1,1,1,0
52.38095238,0,0,6,1
0.0,1,1,0,0
57.14285714,1,0,3,1
0.0,1,1,0,0
14.28571429,1,1,5,0
0.0,0,0,10,1
16.66666667,1,1,0,0
69.23076923,1,0,3,1
0.0,0,0,10,1
10.58823529,1,0,5,1
72.72727273,1,0,6,1
0.0,1,1,0,0
0.0,1,1,1,0
0.0,1,1,1,0
73.33333333,0,0,5,1
0.0,1,1,0,0
0.0,1,1,2,0
0.0,1,1,2,0
0.0,0,0,4,1
83.33333333,1,0,4,1
100.0,1,1,0,0
40.90909091,1,0,5,1
35.29411765,0,0,5,1
25.0,1,1,5,0
66.66666667,0,0,5,1
20.0,1,1,1,0
35.29411765,0,0,5,1
0.0,1,0,2,1
0.0,1,1,2,0
100.0,0,1,0,0
68.42105263,0,0,4,1
0.0,1,1,2,0
25.0,1,1,5,0
0.0,1,0,4,1
0.0,0,1,10,0
61.9047619,1,0,3,1
100.0,1,0,3,1
0.0,1,1,2,0
55.0,1,0,4,1
0.0,0,0,3,1
1.886792453,0,1,3,1
0.0,0,0,10,1
0.0,0,1,4,1
0.0,1,1,5,0
0.0,1,1,3,0
0.0,1,0,5,0
0.0,0,0,2,1
0.0,1,1,1,0
22.22222222,1,0,4,1
0.0,1,1,1,0
0.0,0,0,0,0
40.0,1,0,3,1
22.22222222,0,1,6,1
0.0,1,1,4,0
100.0,1,1,0,0
0.0,1,1,1,0
25.0,1,0,5,1
95.45454545,1,0,2,1
38.88888889,1,0,7,1
25.0,1,1,0,0
0.0,0,0,2,1
33.33333333,1,0,5,1
33.33333333,1,0,2,1
0.0,1,1,1,0
100.0,1,0,0,0
0.0,1,1,0,0
76.66666667,0,0,7,1
88.46153846,0,1,7,1
100.0,1,1,0,0
0.0,1,1,5,0
89.28571429,0,0,5,1
0.0,1,1,0,0
0.0,1,1,1,0
100.0,1,1,0,0
0.0,1,1,1,0
0.0,1,1,3,0
0.0,1,1,0,0
100.0,1,1,0,0
0.0,1,1,0,0
0.0,1,0,2,0
100.0,1,0,7,1
34.04255319,1,0,6,1
77.92207792,1,0,5,1
0.0,1,1,6,0
29.62962963,1,1,2,0
63.63636364,1,1,5,1
100.0,1,1,0,0
100.0,1,1,0,0
0.0,1,0,8,1
42.85714286,0,0,6,1
0.0,1,1,0,0
91.52542373,0,0,5,1
0.0,1,1,4,0
26.84210526,0,0,5,1
100.0,1,0,8,1
0.0,1,0,4,1
62.85714286,0,0,7,1
100.0,1,1,0,0
100.0,1,1,0,0
0.0,1,0,3,1
0.0,1,0,4,1
0.0,1,1,2,0
72.22222222,1,1,5,1
50.0,0,0,7,1
53.65853659,1,0,5,1
25.0,1,0,5,1
76.36363636,0,0,7,1
0.0,1,0,7,1
0.0,1,1,1,0
55.55555556,1,1,4,1
1.754385965,0,0,4,1
0.0,0,0,5,1
25.0,1,0,3,1
15.90909091,1,1,1,0
75.0,1,0,2,1
0.0,1,0,5,1
2.43902439,1,1,0,0
0.0,1,1,0,0
42.85714286,0,0,5,1
0.0,1,0,2,1
0.0,1,1,0,0
19.35483871,1,0,3,1
25.0,1,1,5,0
50.0,0,0,3,1
0.0,1,1,2,0
64.0,0,0,2,1
0.0,1,1,0,0
0.0,1,1,0,0
100.0,1,1,0,0
38.88888889,1,0,3,1
67.48466258,1,0,5,1
100.0,1,1,1,0
100.0,1,1,1,0
88.88888889,1,0,5,1
100.0,1,1,0,0
0.0,0,0,7,1
20.0,1,0,5,1
0.0,1,1,1,1
92.64705882,0,0,5,1
0.0,1,0,6,1
96.42857143,1,0,5,1
30.0,1,0,5,1
14.28571429,0,1,6,1
0.0,1,1,0,0
95.45454545,0,1,6,1
100.0,1,0,3,1
22.22222222,1,0,5,1
0.0,1,1,0,0
77.27272727,1,0,4,1
20.0,1,1,0,0
95.45454545,0,0,5,1
18.42105263,1,1,0,0
0.0,1,1,0,0
52.0,0,0,7,1
0.0,1,1,4,1
70.0,1,0,2,1
0.0,1,1,0,0
0.0,1,0,0,1
50.0,1,0,2,1
61.11111111,1,0,2,1
25.0,1,1,5,0
100.0,1,0,6,1
26.19047619,1,0,4,1
9.302325581,1,1,0,0
0.0,1,0,5,1
0.0,1,1,2,0
44.44444444,1,0,2,1
50.0,1,1,3,1
100.0,1,1,0,0
85.71428571,0,1,5,1
18.83116883,1,0,8,1
0.0,1,0,0,0
33.33333333,1,1,9,0
0.0,1,1,8,0
0.0,1,0,1,0
38.46153846,1,0,5,1
0.0,1,1,2,0
0.0,0,0,2,1
72.72727273,1,0,3,1
0.0,1,1,2,0
0.0,1,1,0,0
100.0,1,1,0,0
12.5,1,1,2,0
34.32835821,1,0,8,1
100.0,1,1,0,0
0.0,1,1,1,0
25.0,0,0,6,1
0.0,1,1,2,0
100.0,1,1,2,0
25.0,1,1,0,0
50.0,0,0,0,1
25.0,1,1,5,0
100.0,0,1,5,1
0.0,1,1,4,0
22.22222222,1,0,3,1
7.391304348,1,1,0,0
33.33333333,1,0,5,1
60.0,1,1,3,0
0.0,1,1,0,0
0.0,0,0,2,1
15.38461538,0,0,4,1
64.28571429,1,1,2,0
100.0,1,1,2,0
0.0,1,1,3,0
65.625,0,1,7,1
0.0,1,1,1,0
100.0,1,0,5,1
0.0,1,0,0,0
40.0,1,0,4,1
100.0,1,1,2,0
0.0,1,1,0,0
78.94736842,1,0,2,1
0.0,0,0,3,1
100.0,1,1,0,0
66.66666667,1,1,0,0
100.0,1,1,0,0
75.0,0,0,0,0
4.545454545,1,1,1,0
0.0,1,1,1,0
90.56603774,1,1,2,1
42.85714286,1,0,5,1
71.11111111,0,0,7,1
0.0,1,0,0,0
16.66666667,1,1,0,0
0.0,1,1,2,0
0.0,1,1,2,0
70.0,1,0,5,1
100.0,0,0,1,0
57.14285714,1,0,5,1
0.0,0,1,10,0
82.35294118,0,0,3,1
0.0,0,0,4,1
27.77777778,0,0,6,1
73.8317757,0,0,7,1
0.0,1,0,2,1
0.0,0,0,2,1
100.0,1,1,5,0
93.75,0,1,3,1
61.11111111,0,0,7,1
100.0,1,1,0,0
0.0,1,1,0,0
52.94117647,1,0,4,1
0.0,1,1,0,0
4.651162791,0,0,5,1
0.0,0,0,6,0
16.66666667,1,1,5,0
79.48717949,1,0,0,0
85.71428571,1,0,4,1
100.0,0,1,1,1
12.5,0,0,4,1
0.0,1,1,0,0
0.0,0,1,6,0
91.83673469,0,1,5,1
14.28571429,1,1,5,0
0.0,0,0,0,0
0.0,1,1,3,0
0.0,1,0,4,1
26.08695652,1,1,3,0
0.0,1,1,0,0
0.0,1,1,4,0
33.33333333,1,1,0,0
12.5,1,1,5,1
20.0,1,0,5,1
0.0,0,1,2,0
50.0,1,1,0,0
100.0,0,0,7,1
50.0,1,0,1,0
22.22222222,1,1,0,0
100.0,1,1,2,0
0.0,1,1,2,0
0.0,1,0,5,1
0.0,1,1,0,0
58.82352941,0,0,2,1
33.33333333,0,0,7,1
62.5,0,0,3,1
16.66666667,1,0,5,1
100.0,0,0,3,1
12.5,1,0,4,1
45.16129032,1,0,4,1
0.0,1,1,5,0
93.75,1,0,6,1
0.0,1,1,4,0
0.0,1,1,3,0
0.0,1,0,4,1
0.0,1,1,0,0
56.25,0,1,6,1
100.0,1,1,0,0
0.0,1,1,2,0
0.0,1,1,2,0
0.0,0,1,6,0
0.0,1,1,10,1
71.42857143,1,1,2,1
0.0,1,1,3,0
0.0,1,1,2,0
84.32432432,1,1,0,0
30.76923077,1,0,4,1
31.25,1,0,4,1
0.0,0,1,1,0
30.76923077,0,0,3,1
0.0,1,0,2,0
0.0,1,0,5,1
0.0,1,1,3,1
42.85714286,1,0,5,1
0.0,1,0,0,0
0.0,1,1,0,0
0.0,1,1,0,0
0.0,1,0,6,1
0.0,1,0,1,0
31.03448276,1,0,4,1
18.18181818,0,1,5,1
18.07909605,1,0,8,1
16.66666667,0,0,4,1
0.0,1,0,2,1
0.0,1,1,5,0
70.0,1,1,5,1
60.0,1,1,1,0
20.0,1,0,2,1
72.72727273,0,0,4,1
96.0,1,0,4,1
0.0,0,1,3,0
85.71428571,1,0,2,1
0.0,1,1,4,0
0.0,1,1,1,0
76.19047619,1,0,8,1
100.0,1,1,0,0
0.0,1,0,7,1
18.18181818,1,0,5,1
0.0,1,1,0,0
0.0,1,0,5,1
0.729927007,1,0,3,1
33.33333333,1,1,0,0
57.14285714,1,0,5,1
11.11111111,0,0,5,1
7.142857143,1,0,5,1
0.0,1,1,4,0
14.28571429,1,1,5,0
19.17808219,1,1,0,0
100.0,1,1,6,0
44.11764706,1,0,2,1
100.0,1,1,0,0
6.666666667,0,0,2,1
0.0,1,1,10,0
0.0,1,1,0,0
7.042253521,0,0,4,1
0.0,1,0,10,1
75.0,0,1,7,1
86.04651163,1,0,5,1
100.0,1,1,6,1
0.0,1,1,0,0
0.0,0,0,0,0
25.0,1,0,3,1
62.5,1,0,2,1
66.66666667,0,0,4,1
9.677419355,1,0,3,1
20.0,1,0,4,1
0.0,1,1,4,0
0.0,0,1,0,0
0.0,1,1,0,0
0.0,1,1,3,0
0.0,1,1,0,0
82.75862069,1,0,3,1
0.0,1,1,0,0
83.33333333,0,1,1,0
0.0,1,1,1,0
0.0,1,1,8,0
75.0,1,0,1,1
25.0,1,1,5,0
30.0,1,0,2,1
100.0,1,1,0,0
88.04347826,0,0,6,1
0.0,1,0,6,1
70.0,0,0,3,1
0.0,1,0,4,1
5.882352941,1,1,0,0
0.0,1,1,10,0
0.0,1,0,3,1
14.28571429,1,1,5,0
25.92592593,1,0,7,1
100.0,1,0,2,1
66.66666667,1,0,0,0
25.0,1,0,3,1
25.0,1,0,3,1
65.85365854,0,0,5,1
86.66666667,1,0,3,1
25.0,1,0,3,1
0.0,1,0,4,0
0.0,1,0,5,0
81.25,1,0,4,1
23.07692308,0,0,5,1
100.0,1,1,0,0
100.0,1,1,4,1
62.5,1,0,8,1
32.25806452,1,0,5,1
0.0,1,1,3,1
40.0,1,0,4,1
64.0,0,0,5,1
100.0,1,0,1,0
0.0,0,0,3,1
10.0,1,0,2,1
0.0,1,1,1,0
14.28571429,1,1,5,0
37.5,0,0,4,1
0.0,1,0,2,1
